order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI00141778,O0080774,P0095,2,278.07,0.1
OI00141806,O0080790,P0147,1,78.92,0.0
OI00141831,O0080806,P0075,2,53.47,0.15
OI00141834,O0080808,P0177,2,23.08,0.05
OI00141835,O0080809,P0115,1,69.26,0.1
OI00141837,O0080811,P0059,2,49.27,0.0
OI00141845,O0080816,P0091,1,168.73,0.1
OI00141846,O0080816,P0132,1,29.15,0.0
OI00141859,O0080824,P0030,1,868.79,0.0
OI00141864,O0080829,P0137,1,25.93,0.0
OI00141867,O0080831,P0024,1,514.67,0.0
OI00141896,O0080849,P0146,1,53.75,0.05
OI00141897,O0080849,P0112,1,38.51,0.15
OI00141900,O0080851,P0177,1,22.5,0.0
OI00141927,O0080864,P0067,1,280.36,0.0
OI00141938,O0080872,P0048,1,55.43,0.1
OI00141939,O0080872,P0081,2,409.69,0.05
OI00141940,O0080872,P0073,1,95.43,0.0
OI00141941,O0080872,P0123,1,49.61,0.1
OI00141942,O0080873,P0020,2,546.55,0.05
OI00141943,O0080873,P0174,1,18.5,0.0
OI00141967,O0080888,P0043,1,294.62,0.15
OI00141977,O0080896,P0114,2,28.73,0.05
OI00141978,O0080896,P0014,1,817.26,0.0
OI00141979,O0080896,P0073,1,92.45,0.0
OI00141992,O0080903,P0104,1,28.92,0.0
OI00142007,O0080915,P0061,1,385.85,0.05
OI00142008,O0080915,P0059,1,50.72,0.0
OI00142044,O0080933,P0074,1,264.51,0.05
OI00142053,O0080940,P0114,1,29.23,0.0
OI00142054,O0080940,P0147,2,77.55,0.0
OI00142082,O0080960,P0149,1,17.91,0.15
OI00142083,O0080960,P0155,1,51.6,0.1
OI00142103,O0080971,P0045,1,414.34,0.05
OI00142104,O0080971,P0094,1,73.37,0.0
OI00142113,O0080977,P0015,1,1423.61,0.0
OI00142114,O0080977,P0029,1,552.2,0.0
OI00142134,O0080988,P0167,2,126.94,0.0
OI00142135,O0080988,P0024,1,506.28,0.1
OI00142136,O0080988,P0076,1,123.14,0.15
OI00142147,O0080996,P0043,1,290.27,0.0
OI00142148,O0080997,P0178,2,11.5,0.0
OI00142172,O0081011,P0127,1,162.42,0.15
OI00142182,O0081018,P0015,1,1451.81,0.0
OI00142195,O0081027,P0077,1,422.25,0.0
OI00142196,O0081027,P0018,1,1947.97,0.0
OI00142201,O0081031,P0104,1,28.92,0.05
OI00142202,O0081031,P0126,1,187.74,0.0
OI00142210,O0081037,P0173,1,44.81,0.0
OI00142211,O0081037,P0051,1,53.14,0.1
OI00142212,O0081037,P0081,1,400.2,0.0
OI00142246,O0081054,P0085,1,498.28,0.0
OI00142249,O0081056,P0049,1,337.66,0.0
OI00142250,O0081056,P0133,1,9.68,0.0
OI00142251,O0081056,P0012,1,1487.4,0.0
OI00142258,O0081061,P0076,1,126.47,0.0
OI00142259,O0081061,P0097,1,141.84,0.0
OI00142261,O0081063,P0168,1,58.7,0.0
OI00142262,O0081063,P0141,1,23.3,0.0
OI00142263,O0081063,P0085,1,486.99,0.0
OI00142269,O0081067,P0007,1,2036.54,0.15
OI00142278,O0081071,P0053,1,362.18,0.0
OI00142279,O0081071,P0004,2,1007.51,0.0
OI00142280,O0081072,P0132,1,28.72,0.0
OI00142281,O0081072,P0112,1,40.99,0.0
OI00142282,O0081072,P0012,1,1501.68,0.0
OI00142284,O0081074,P0039,1,536.36,0.0
OI00142327,O0081100,P0151,1,19.34,0.05
OI00142328,O0081100,P0081,1,413.42,0.0
OI00142346,O0081113,P0142,1,12.89,0.0
OI00142347,O0081113,P0158,1,68.28,0.0
OI00142348,O0081113,P0021,1,639.27,0.15
OI00142370,O0081127,P0116,2,72.54,0.0
OI00142371,O0081127,P0067,1,282.55,0.0
OI00142387,O0081137,P0098,1,312.56,0.15
OI00142388,O0081137,P0050,1,90.62,0.0
OI00142392,O0081141,P0141,1,23.48,0.15
OI00142441,O0081174,P0169,1,179.27,0.0
OI00142457,O0081183,P0072,2,166.47,0.0
OI00142458,O0081184,P0165,1,41.33,0.0
OI00142461,O0081187,P0044,1,126.5,0.1
OI00142473,O0081196,P0177,1,22.58,0.05
OI00142474,O0081196,P0081,1,419.48,0.0
OI00142475,O0081196,P0146,1,52.86,0.0
OI00142478,O0081199,P0144,1,13.69,0.0
OI00142482,O0081203,P0082,1,384.93,0.0
OI00142483,O0081203,P0017,1,1652.1,0.0
OI00142502,O0081213,P0097,1,142.33,0.0
OI00142503,O0081213,P0138,3,35.06,0.25
OI00142504,O0081213,P0135,1,185.0,0.1
OI00142528,O0081226,P0134,2,132.36,0.0
OI00142529,O0081226,P0061,2,384.18,0.0
OI00142544,O0081235,P0174,1,17.78,0.1
OI00142547,O0081237,P0093,1,85.98,0.0
OI00142596,O0081264,P0035,1,1074.11,0.0
OI00142601,O0081268,P0154,1,57.06,0.0
OI00142602,O0081268,P0137,1,26.24,0.05
OI00142623,O0081281,P0149,1,18.22,0.1
OI00142648,O0081295,P0086,1,51.03,0.0
OI00142649,O0081295,P0158,1,66.59,0.0
OI00142652,O0081297,P0106,1,125.6,0.25
OI00142672,O0081306,P0148,3,15.08,0.0
OI00142676,O0081310,P0051,1,56.22,0.0
OI00142698,O0081325,P0149,1,17.9,0.25
OI00142699,O0081325,P0031,1,1351.3,0.0
OI00142700,O0081325,P0072,1,173.94,0.05
OI00142701,O0081325,P0122,1,397.36,0.0
OI00142727,O0081340,P0124,1,64.23,0.1
OI00142728,O0081340,P0140,1,15.42,0.25
OI00142729,O0081340,P0156,1,89.91,0.0
OI00142730,O0081341,P0072,1,171.12,0.25
OI00142731,O0081341,P0018,1,1943.97,0.25
OI00142732,O0081341,P0158,1,67.12,0.25
OI00142735,O0081343,P0144,1,13.7,0.1
OI00142736,O0081343,P0094,1,72.58,0.05
OI00142737,O0081344,P0094,1,73.6,0.25
OI00142742,O0081348,P0093,1,85.6,0.05
OI00142756,O0081356,P0162,1,19.48,0.0
OI00142757,O0081357,P0042,1,120.07,0.1
OI00142758,O0081357,P0019,1,400.24,0.0
OI00142763,O0081360,P0156,1,89.56,0.0
OI00142764,O0081360,P0142,1,12.17,0.05
OI00142832,O0081403,P0049,1,336.64,0.05
OI00142833,O0081403,P0035,1,1055.12,0.15
OI00142851,O0081414,P0034,1,567.64,0.0
OI00142860,O0081419,P0081,1,427.01,0.0
OI00142861,O0081419,P0160,1,24.06,0.0
OI00142862,O0081419,P0050,1,88.94,0.0
OI00142864,O0081421,P0107,1,154.71,0.15
OI00142865,O0081421,P0099,1,233.79,0.25
OI00142874,O0081426,P0174,1,18.52,0.0
OI00142875,O0081426,P0089,1,354.15,0.25
OI00142876,O0081427,P0010,1,900.11,0.0
OI00142877,O0081427,P0025,1,435.75,0.25
OI00142878,O0081427,P0049,1,333.16,0.0
OI00142881,O0081430,P0119,1,34.44,0.0
OI00142882,O0081430,P0087,1,485.37,0.05
OI00142883,O0081431,P0055,1,332.93,0.0
OI00142958,O0081470,P0119,2,32.02,0.0
OI00142972,O0081479,P0112,1,40.4,0.0
OI00143010,O0081506,P0045,1,403.26,0.0
OI00143011,O0081506,P0083,1,737.63,0.25
OI00143012,O0081506,P0056,1,126.48,0.0
OI00143036,O0081519,P0148,1,15.27,0.1
OI00143037,O0081519,P0115,2,69.77,0.0
OI00143038,O0081519,P0023,1,970.45,0.25
OI00143039,O0081519,P0015,1,1438.53,0.25
OI00143045,O0081523,P0129,1,290.29,0.25
OI00143047,O0081525,P0025,1,430.19,0.15
OI00143048,O0081525,P0074,1,260.16,0.1
OI00143049,O0081525,P0132,1,28.91,0.15
OI00143083,O0081546,P0155,1,49.5,0.0
OI00143084,O0081546,P0057,1,128.25,0.25
OI00143110,O0081562,P0066,1,285.28,0.0
OI00143111,O0081562,P0099,1,230.81,0.05
OI00143112,O0081562,P0135,1,180.5,0.0
OI00143117,O0081565,P0111,2,278.91,0.25
OI00143125,O0081569,P0070,1,52.23,0.25
OI00143126,O0081569,P0016,1,932.06,0.05
OI00143169,O0081596,P0046,1,321.93,0.0
OI00143184,O0081606,P0165,1,41.26,0.25
OI00143185,O0081606,P0174,1,18.14,0.1
OI00143186,O0081606,P0093,1,86.11,0.15
OI00143197,O0081613,P0055,1,332.15,0.1
OI00143198,O0081613,P0054,1,58.79,0.0
OI00143200,O0081615,P0065,1,318.46,0.0
OI00143231,O0081631,P0051,2,56.55,0.0
OI00143238,O0081635,P0008,1,1173.8,0.25
OI00143239,O0081635,P0095,1,296.93,0.0
OI00143254,O0081644,P0144,1,13.89,0.0
OI00143262,O0081648,P0163,1,18.27,0.0
OI00143278,O0081657,P0120,1,333.49,0.25
OI00143279,O0081657,P0152,1,15.05,0.25
OI00143280,O0081658,P0030,2,826.71,0.05
OI00143294,O0081667,P0005,1,1304.23,0.0
OI00143316,O0081679,P0084,1,624.25,0.0
OI00143317,O0081679,P0093,1,85.29,0.2
OI00143341,O0081692,P0080,1,235.3,0.0
OI00143342,O0081692,P0139,2,24.46,0.15
OI00143343,O0081692,P0044,1,121.74,0.15
OI00143356,O0081700,P0014,1,841.88,0.25
OI00143363,O0081703,P0149,2,18.1,0.0
OI00143370,O0081708,P0126,1,186.67,0.05
OI00143378,O0081712,P0066,1,272.21,0.0
OI00143385,O0081716,P0104,1,30.33,0.25
OI00143386,O0081716,P0140,1,15.92,0.25
OI00143387,O0081716,P0118,1,130.38,0.0
OI00143424,O0081738,P0151,2,19.31,0.1
OI00143450,O0081753,P0069,2,97.56,0.1
OI00143465,O0081763,P0142,1,12.43,0.25
OI00143466,O0081763,P0038,1,467.7,0.25
OI00143467,O0081763,P0139,1,24.32,0.15
OI00143474,O0081769,P0096,1,86.02,0.15
OI00143499,O0081784,P0022,1,877.39,0.0
OI00143528,O0081801,P0020,1,547.28,0.05
OI00143543,O0081810,P0180,1,53.73,0.25
OI00143557,O0081820,P0131,1,48.87,0.25
OI00143576,O0081830,P0091,1,170.25,0.25
OI00143585,O0081835,P0088,1,297.4,0.15
OI00143586,O0081835,P0103,1,86.43,0.0
OI00143589,O0081837,P0090,1,203.75,0.25
OI00143602,O0081845,P0088,1,297.48,0.05
OI00143614,O0081852,P0143,1,109.32,0.0
OI00143631,O0081864,P0015,1,1482.45,0.25
OI00143632,O0081864,P0063,1,60.08,0.25
OI00143633,O0081864,P0087,2,477.87,0.0
OI00143635,O0081866,P0015,1,1447.81,0.05
OI00143636,O0081866,P0102,1,51.31,0.1
OI00143644,O0081870,P0041,1,237.18,0.1
OI00143659,O0081880,P0095,1,290.69,0.1
OI00143660,O0081880,P0151,1,19.93,0.25
OI00143667,O0081883,P0056,1,130.35,0.25
OI00143668,O0081883,P0117,1,29.79,0.0
OI00143676,O0081887,P0083,1,733.87,0.0
OI00143708,O0081907,P0177,1,23.22,0.1
OI00143714,O0081912,P0179,1,80.07,0.0
OI00143724,O0081918,P0069,1,99.71,0.0
OI00143737,O0081924,P0135,2,188.37,0.0
OI00143738,O0081925,P0139,1,24.73,0.05
OI00143786,O0081954,P0041,1,233.17,0.25
OI00143787,O0081954,P0068,1,143.24,0.25
OI00143788,O0081954,P0126,1,187.94,0.25
OI00143789,O0081955,P0144,1,13.53,0.1
OI00143798,O0081962,P0027,1,875.98,0.0
OI00143809,O0081969,P0112,1,39.67,0.1
OI00143810,O0081969,P0064,1,131.88,0.05
OI00143812,O0081971,P0067,1,286.49,0.0
OI00143813,O0081971,P0112,1,38.84,0.0
OI00143815,O0081973,P0154,1,57.35,0.0
OI00143816,O0081973,P0103,1,83.34,0.15
OI00143817,O0081973,P0171,1,37.71,0.0
OI00143821,O0081976,P0042,1,118.27,0.15
OI00143827,O0081981,P0132,2,30.09,0.0
OI00143828,O0081981,P0154,1,56.98,0.0
OI00143851,O0081994,P0025,1,418.55,0.0
OI00143852,O0081994,P0063,1,57.63,0.1
OI00143870,O0082004,P0052,1,38.91,0.25
OI00143871,O0082004,P0138,1,34.49,0.0
OI00143881,O0082011,P0109,1,163.85,0.0
OI00143894,O0082018,P0063,1,60.44,0.0
OI00143895,O0082019,P0168,1,60.74,0.25
OI00143908,O0082027,P0148,1,14.81,0.25
OI00143909,O0082027,P0010,1,884.19,0.0
OI00143910,O0082028,P0053,1,351.88,0.0
OI00143916,O0082032,P0150,1,11.55,0.0
OI00143917,O0082032,P0172,1,22.66,0.0
OI00143918,O0082032,P0122,1,387.55,0.05
OI00143919,O0082033,P0083,1,725.44,0.25
OI00143933,O0082041,P0173,1,45.32,0.05
OI00143934,O0082041,P0167,3,125.29,0.25
OI00143940,O0082046,P0110,1,73.86,0.0
OI00143941,O0082047,P0041,1,239.87,0.2
OI00143942,O0082047,P0031,2,1361.03,0.05
OI00143960,O0082056,P0159,1,181.59,0.0
OI00143967,O0082061,P0115,2,67.3,0.15
OI00143968,O0082061,P0082,1,375.6,0.25
OI00143974,O0082065,P0138,1,35.2,0.0
OI00143975,O0082065,P0161,1,61.71,0.0
OI00144003,O0082079,P0144,1,13.85,0.0
OI00144004,O0082079,P0114,1,31.28,0.15
OI00144005,O0082079,P0065,1,318.85,0.1
OI00144026,O0082091,P0042,1,120.43,0.2
OI00144027,O0082092,P0069,1,98.52,0.05
OI00144046,O0082106,P0082,1,370.86,0.0
OI00144054,O0082114,P0052,1,38.6,0.1
OI00144055,O0082114,P0011,1,1052.63,0.1
OI00144060,O0082117,P0036,1,717.34,0.1
OI00144076,O0082127,P0053,1,356.48,0.05
OI00144079,O0082129,P0090,1,199.1,0.05
OI00144082,O0082132,P0128,1,69.46,0.0
OI00144090,O0082138,P0153,1,43.52,0.0
OI00144091,O0082138,P0002,1,937.2,0.0
OI00144104,O0082145,P0158,2,67.18,0.25
OI00144150,O0082170,P0036,1,722.93,0.25
OI00144151,O0082170,P0005,1,1313.13,0.25
OI00144152,O0082170,P0114,3,29.98,0.0
OI00144176,O0082182,P0044,1,119.39,0.0
OI00144187,O0082189,P0161,1,65.64,0.0
OI00144188,O0082189,P0131,1,49.64,0.1
OI00144203,O0082197,P0082,1,377.08,0.0
OI00144241,O0082218,P0057,1,130.96,0.0
OI00144242,O0082218,P0096,1,85.49,0.0
OI00144261,O0082230,P0097,1,136.26,0.05
OI00144262,O0082230,P0039,1,528.92,0.25
OI00144263,O0082231,P0167,1,126.4,0.0
OI00144264,O0082231,P0068,1,139.16,0.0
OI00144277,O0082238,P0129,1,301.77,0.05
OI00144290,O0082248,P0060,1,137.8,0.0
OI00144295,O0082251,P0041,1,231.54,0.0
OI00144308,O0082259,P0116,1,68.39,0.15
OI00144323,O0082269,P0164,1,39.13,0.05
OI00144324,O0082269,P0052,1,40.64,0.15
OI00144325,O0082270,P0104,1,29.89,0.1
OI00144326,O0082270,P0177,1,23.23,0.25
OI00144330,O0082274,P0039,1,517.21,0.1
OI00144331,O0082274,P0073,1,96.93,0.0
OI00144344,O0082281,P0147,1,76.72,0.15
OI00144346,O0082283,P0026,1,1172.13,0.1
OI00144352,O0082288,P0180,1,51.8,0.1
OI00144355,O0082290,P0041,1,234.55,0.0
OI00144356,O0082290,P0098,2,310.46,0.05
OI00144368,O0082298,P0128,1,71.15,0.0
OI00144369,O0082298,P0059,2,50.07,0.25
OI00144374,O0082300,P0142,1,12.73,0.0
OI00144418,O0082325,P0134,1,132.54,0.1
OI00144419,O0082325,P0052,1,39.58,0.15
OI00144420,O0082325,P0123,1,49.83,0.0
OI00144431,O0082331,P0173,1,46.56,0.25
OI00144432,O0082331,P0049,1,334.31,0.25
OI00144433,O0082331,P0163,2,18.03,0.25
OI00144434,O0082331,P0113,1,101.4,0.0
OI00144441,O0082335,P0077,1,424.37,0.25
OI00144442,O0082335,P0169,1,190.04,0.0
OI00144443,O0082335,P0119,1,32.86,0.0
OI00144444,O0082336,P0008,2,1154.71,0.15
OI00144445,O0082336,P0034,1,539.13,0.05
OI00144464,O0082348,P0076,1,120.78,0.15
OI00144467,O0082351,P0158,1,65.6,0.0
OI00144476,O0082356,P0076,1,123.27,0.0
OI00144477,O0082357,P0029,1,512.13,0.25
OI00144500,O0082370,P0022,1,888.21,0.25
OI00144521,O0082383,P0066,1,271.49,0.25
OI00144522,O0082384,P0176,1,138.58,0.0
OI00144528,O0082388,P0105,1,130.52,0.15
OI00144538,O0082393,P0071,1,113.22,0.0
OI00144539,O0082393,P0107,3,155.91,0.25
OI00144559,O0082406,P0062,3,56.56,0.05
OI00144560,O0082406,P0060,1,134.28,0.15
OI00144576,O0082415,P0164,1,39.88,0.0
OI00144577,O0082416,P0027,1,901.37,0.1
OI00144578,O0082416,P0164,1,38.81,0.25
OI00144579,O0082416,P0116,1,69.67,0.05
OI00144612,O0082434,P0091,2,169.56,0.0
OI00144613,O0082434,P0018,1,1940.12,0.25
OI00144647,O0082450,P0019,1,401.64,0.25
OI00144649,O0082452,P0112,1,40.38,0.25
OI00144650,O0082452,P0098,2,328.46,0.0
OI00144661,O0082460,P0079,1,178.21,0.0
OI00144662,O0082460,P0040,1,1011.94,0.25
OI00144663,O0082460,P0070,1,55.39,0.0
OI00144677,O0082469,P0054,1,57.2,0.1
OI00144699,O0082482,P0050,1,90.13,0.0
OI00144726,O0082499,P0135,1,185.69,0.0
OI00144737,O0082505,P0169,1,189.39,0.25
OI00144756,O0082517,P0135,1,181.17,0.05
OI00144760,O0082520,P0064,1,128.96,0.0
OI00144761,O0082520,P0014,1,854.85,0.0
OI00144769,O0082526,P0148,1,14.96,0.05
OI00144772,O0082529,P0103,1,85.1,0.25
OI00144773,O0082529,P0035,1,1056.48,0.05
OI00144774,O0082529,P0180,2,51.2,0.0
OI00144775,O0082530,P0167,1,127.64,0.0
OI00144776,O0082530,P0126,1,184.27,0.25
OI00144777,O0082530,P0004,1,1012.2,0.25
OI00144781,O0082533,P0060,1,141.43,0.1
OI00144782,O0082533,P0051,2,55.46,0.1
OI00144783,O0082533,P0072,1,170.53,0.0
OI00144801,O0082545,P0171,1,37.08,0.25
OI00144802,O0082545,P0081,1,403.38,0.25
OI00144803,O0082545,P0112,1,39.36,0.25
OI00144821,O0082557,P0025,1,416.22,0.0
OI00144831,O0082563,P0163,1,18.47,0.25
OI00144832,O0082563,P0064,1,129.75,0.25
OI00144833,O0082563,P0180,1,52.67,0.0
OI00144864,O0082579,P0149,1,18.21,0.0
OI00144865,O0082579,P0060,1,134.91,0.0
OI00144866,O0082580,P0100,1,61.94,0.25
OI00144876,O0082587,P0143,1,112.18,0.15
OI00144877,O0082587,P0105,1,131.58,0.0
OI00144878,O0082587,P0074,1,264.72,0.1
OI00144903,O0082603,P0134,2,133.75,0.0
OI00144904,O0082603,P0107,1,156.84,0.25
OI00144906,O0082605,P0086,1,50.4,0.25
OI00144926,O0082617,P0024,1,496.13,0.0
OI00144939,O0082625,P0096,1,85.2,0.25
OI00144945,O0082628,P0053,1,366.66,0.25
OI00144956,O0082636,P0108,1,40.55,0.0
OI00144957,O0082637,P0039,1,525.36,0.0
OI00144958,O0082638,P0140,1,15.65,0.25
OI00144963,O0082641,P0088,1,302.01,0.05
OI00144964,O0082641,P0141,1,24.29,0.0
OI00144970,O0082645,P0091,1,174.51,0.25
OI00144971,O0082645,P0016,1,958.31,0.25
OI00144984,O0082654,P0021,2,647.83,0.1
OI00144985,O0082654,P0110,1,74.2,0.0
OI00144986,O0082654,P0013,1,1097.16,0.15
OI00144994,O0082658,P0159,1,179.52,0.0
OI00144995,O0082658,P0034,1,540.03,0.0
OI00144998,O0082661,P0060,1,138.86,0.25
OI00145003,O0082665,P0100,1,61.15,0.05
OI00145008,O0082668,P0112,1,40.5,0.0
OI00145009,O0082669,P0099,1,234.45,0.0
OI00145010,O0082669,P0150,1,11.61,0.0
OI00145011,O0082669,P0034,1,545.34,0.0
OI00145015,O0082671,P0143,2,109.03,0.0
OI00145020,O0082676,P0030,1,880.07,0.05
OI00145054,O0082697,P0024,1,481.26,0.25
OI00145055,O0082697,P0127,1,159.27,0.25
OI00145059,O0082700,P0173,1,44.01,0.0
OI00145060,O0082700,P0076,2,120.64,0.25
OI00145065,O0082703,P0139,1,24.71,0.0
OI00145066,O0082703,P0035,1,1049.93,0.0
OI00145071,O0082708,P0107,1,152.97,0.0
OI00145072,O0082708,P0150,1,11.52,0.25
OI00145088,O0082718,P0057,1,133.41,0.15
OI00145089,O0082718,P0044,1,126.0,0.0
OI00145098,O0082724,P0091,1,163.6,0.0
OI00145099,O0082725,P0098,1,322.41,0.0
OI00145100,O0082725,P0047,1,141.13,0.25
OI00145105,O0082728,P0062,1,56.24,0.25
OI00145106,O0082728,P0156,1,89.6,0.1
OI00145122,O0082739,P0113,1,97.59,0.0
OI00145123,O0082740,P0075,1,53.99,0.1
OI00145124,O0082740,P0032,1,903.22,0.05
OI00145138,O0082748,P0156,1,88.44,0.25
OI00145144,O0082752,P0098,1,316.14,0.0
OI00145145,O0082752,P0032,1,900.71,0.2
OI00145168,O0082766,P0050,1,90.22,0.0
OI00145169,O0082766,P0082,1,376.5,0.25
OI00145181,O0082775,P0069,1,96.49,0.0
OI00145182,O0082775,P0091,1,171.43,0.0
OI00145189,O0082781,P0072,1,165.52,0.0
OI00145190,O0082781,P0034,1,541.98,0.0
OI00145193,O0082784,P0095,1,282.0,0.25
OI00145194,O0082784,P0026,1,1170.03,0.25
OI00145197,O0082787,P0048,1,55.14,0.25
OI00145198,O0082787,P0149,1,18.15,0.05
OI00145199,O0082787,P0079,1,172.83,0.0
OI00145212,O0082793,P0067,1,277.06,0.0
OI00145213,O0082793,P0118,1,128.58,0.25
OI00145214,O0082793,P0093,1,85.24,0.0
OI00145216,O0082795,P0079,1,172.96,0.0
OI00145217,O0082795,P0151,1,20.36,0.05
OI00145238,O0082807,P0161,1,62.77,0.25
OI00145239,O0082807,P0081,1,413.33,0.25
OI00145243,O0082810,P0089,1,352.69,0.25
OI00145244,O0082810,P0175,1,11.98,0.05
OI00145248,O0082814,P0066,1,262.0,0.25
OI00145249,O0082814,P0050,1,95.09,0.0
OI00145268,O0082823,P0068,1,142.02,0.0
OI00145269,O0082823,P0090,1,197.97,0.0
OI00145270,O0082823,P0078,1,137.52,0.0
OI00145277,O0082827,P0146,3,50.98,0.25
OI00145278,O0082827,P0104,1,28.9,0.25
OI00145279,O0082827,P0065,1,316.36,0.25
OI00145285,O0082831,P0064,2,130.14,0.25
OI00145286,O0082831,P0022,1,860.08,0.0
OI00145287,O0082831,P0101,1,125.49,0.25
OI00145290,O0082833,P0017,1,1581.63,0.0
OI00145291,O0082833,P0120,1,336.99,0.0
OI00145292,O0082833,P0162,2,19.16,0.0
OI00145293,O0082833,P0105,2,131.99,0.0
OI00145319,O0082849,P0050,2,94.74,0.25
OI00145320,O0082849,P0042,1,116.7,0.1
OI00145322,O0082851,P0169,1,187.82,0.05
OI00145345,O0082863,P0141,2,22.63,0.0
OI00145346,O0082863,P0176,1,136.33,0.2
OI00145347,O0082863,P0032,2,883.77,0.05
OI00145403,O0082891,P0035,2,1085.97,0.0
OI00145404,O0082891,P0161,1,62.89,0.1
OI00145432,O0082906,P0174,1,18.72,0.1
OI00145441,O0082911,P0168,1,60.71,0.25
OI00145442,O0082911,P0151,1,20.12,0.0
OI00145443,O0082911,P0036,2,725.88,0.0
OI00145450,O0082916,P0021,1,669.87,0.25
OI00145451,O0082916,P0163,1,18.43,0.0
OI00145474,O0082928,P0075,1,53.91,0.05
OI00145475,O0082928,P0059,1,49.68,0.25
OI00145483,O0082934,P0130,1,29.92,0.0
OI00145514,O0082952,P0126,1,188.65,0.0
OI00145521,O0082957,P0002,1,946.87,0.25
OI00145522,O0082957,P0089,1,345.64,0.1
OI00145533,O0082963,P0081,1,415.57,0.25
OI00145534,O0082963,P0158,1,67.84,0.25
OI00145552,O0082975,P0002,1,950.12,0.25
OI00145572,O0082988,P0062,1,56.51,0.0
OI00145573,O0082988,P0073,1,97.43,0.05
OI00145574,O0082988,P0022,1,871.62,0.0
OI00145593,O0082999,P0003,2,1238.2,0.0
OI00145606,O0083007,P0073,1,97.78,0.0
OI00145607,O0083007,P0071,1,113.3,0.05
OI00145620,O0083016,P0078,1,134.26,0.15
OI00145624,O0083019,P0016,1,900.56,0.15
OI00145625,O0083019,P0058,1,150.93,0.0
OI00145640,O0083030,P0034,1,558.98,0.2
OI00145641,O0083030,P0128,1,70.09,0.0
OI00145642,O0083030,P0157,1,121.93,0.0
OI00145653,O0083036,P0078,1,135.71,0.05
OI00145654,O0083037,P0032,2,916.57,0.0
OI00145679,O0083051,P0010,1,867.99,0.05
OI00145684,O0083055,P0175,1,11.56,0.25
OI00145695,O0083061,P0159,1,179.51,0.2
OI00145696,O0083061,P0115,1,69.29,0.0
OI00145715,O0083071,P0001,1,1649.43,0.15
OI00145720,O0083074,P0132,1,29.05,0.0
OI00145722,O0083076,P0070,2,53.76,0.0
OI00145723,O0083076,P0006,1,2199.04,0.0
OI00145731,O0083081,P0044,1,118.65,0.05
OI00145774,O0083104,P0093,3,87.21,0.0
OI00145786,O0083113,P0072,1,169.01,0.0
OI00145795,O0083119,P0050,1,92.22,0.25
OI00145796,O0083119,P0044,1,125.47,0.25
OI00145807,O0083125,P0028,1,1225.61,0.0
OI00145813,O0083129,P0004,1,1009.94,0.25
OI00145814,O0083130,P0014,1,818.54,0.05
OI00145815,O0083130,P0034,1,547.47,0.15
OI00145816,O0083130,P0143,1,108.97,0.0
OI00145826,O0083136,P0137,1,25.3,0.0
OI00145827,O0083136,P0006,1,2162.1,0.25
OI00145833,O0083140,P0164,1,39.95,0.0
OI00145862,O0083159,P0085,1,503.38,0.25
OI00145908,O0083189,P0132,1,29.75,0.0
OI00145909,O0083189,P0136,1,83.77,0.15
OI00145910,O0083189,P0100,1,61.44,0.0
OI00145911,O0083189,P0171,1,37.67,0.25
OI00145915,O0083191,P0135,1,180.57,0.25
OI00145926,O0083196,P0138,1,34.46,0.0
OI00145953,O0083210,P0049,1,341.86,0.25
OI00145954,O0083210,P0013,1,1070.84,0.15
OI00145963,O0083216,P0035,1,1060.91,0.1
OI00145964,O0083216,P0043,1,294.53,0.0
OI00145994,O0083234,P0041,1,232.9,0.25
OI00146002,O0083241,P0161,1,63.23,0.25
OI00146003,O0083241,P0014,1,836.13,0.25
OI00146009,O0083246,P0135,1,184.15,0.25
OI00146010,O0083246,P0074,1,258.43,0.25
OI00146028,O0083257,P0080,1,233.4,0.05
OI00146029,O0083257,P0149,1,17.98,0.05
OI00146035,O0083263,P0162,1,19.22,0.25
OI00146036,O0083263,P0025,1,436.87,0.05
OI00146037,O0083264,P0097,1,141.11,0.25
OI00146052,O0083274,P0064,1,129.11,0.05
OI00146053,O0083274,P0052,1,38.71,0.2
OI00146054,O0083275,P0161,1,62.3,0.05
OI00146055,O0083275,P0167,1,125.22,0.0
OI00146078,O0083288,P0055,1,324.56,0.25
OI00146095,O0083297,P0073,2,96.19,0.25
OI00146096,O0083297,P0105,1,129.23,0.25
OI00146100,O0083299,P0041,1,227.34,0.25
OI00146101,O0083299,P0029,1,542.0,0.0
OI00146102,O0083299,P0050,1,96.09,0.25
OI00146103,O0083300,P0083,1,730.0,0.1
OI00146104,O0083300,P0135,1,186.3,0.1
OI00146113,O0083306,P0123,1,49.75,0.0
OI00146114,O0083306,P0016,1,933.42,0.05
OI00146115,O0083306,P0034,1,558.4,0.25
OI00146128,O0083313,P0098,1,319.24,0.0
OI00146135,O0083318,P0122,1,395.26,0.1
OI00146136,O0083318,P0042,1,117.8,0.1
OI00146139,O0083320,P0091,1,166.09,0.05
OI00146140,O0083320,P0098,1,309.47,0.0
OI00146171,O0083338,P0134,1,133.74,0.0
OI00146172,O0083339,P0137,1,26.67,0.25
OI00146173,O0083339,P0112,1,38.74,0.0
OI00146181,O0083345,P0044,1,126.24,0.25
OI00146190,O0083349,P0035,1,1053.14,0.25
OI00146191,O0083349,P0179,1,80.9,0.0
