order_id,customer_id,order_date,channel,store_id,order_status,payment_method,shipping_fee
O0061878,C024147,2025-03-16,Store,S006,Completed,Credit Card,0.0
O0061887,C022292,2025-03-16,Online,,Completed,Debit Card,8.99
O0061890,C012594,2025-03-16,Online,,Returned,Credit Card,9.05
O0061895,C029659,2025-03-16,Online,,Completed,Digital Wallet,1.19
O0061902,C015181,2025-03-16,Online,,Completed,Debit Card,7.53
O0061911,C007841,2025-03-17,Store,S008,Completed,Debit Card,0.0
O0061931,C019818,2025-03-17,Online,,Completed,Credit Card,4.39
O0061937,C013631,2025-03-17,Online,,Completed,Digital Wallet,8.83
O0061939,C003048,2025-03-17,Online,,Completed,Debit Card,6.44
O0061940,C003050,2025-03-17,Online,,Completed,Debit Card,5.75
O0061943,C021372,2025-03-17,Online,,Completed,Digital Wallet,5.51
O0061953,C018732,2025-03-17,Online,,Returned,Debit Card,3.87
O0061957,C012768,2025-03-17,Store,S014,Completed,Credit Card,0.0
O0061958,C006174,2025-03-17,Online,,Completed,Credit Card,2.37
O0061960,C003032,2025-03-17,Pickup,S004,Completed,Credit Card,0.0
O0061964,C007013,2025-03-17,Pickup,S012,Completed,Credit Card,0.0
O0061969,C029519,2025-03-17,Store,S008,Completed,Digital Wallet,0.0
O0061973,C001806,2025-03-17,Online,,Completed,Digital Wallet,6.44
O0061975,C014215,2025-03-17,Pickup,S002,Completed,Debit Card,0.0
O0061981,C016486,2025-03-17,Online,,Returned,Debit Card,1.45
O0061983,C021881,2025-03-17,Pickup,S013,Completed,Credit Card,0.0
O0061996,C001148,2025-03-18,Store,S009,Completed,Digital Wallet,0.0
O0061999,C018714,2025-03-18,Store,S007,Completed,Credit Card,0.0
O0062012,C016384,2025-03-18,Store,S011,Completed,Credit Card,0.0
O0062022,C016443,2025-03-18,Store,S013,Completed,Digital Wallet,0.0
O0062023,C010736,2025-03-18,Online,,Completed,Digital Wallet,7.0
O0062034,C009385,2025-03-18,Online,,Completed,Digital Wallet,2.11
O0062043,C028641,2025-03-18,Online,,Returned,Credit Card,4.43
O0062050,C009503,2025-03-18,Pickup,S005,Completed,Credit Card,0.0
O0062053,C001669,2025-03-18,Store,S013,Completed,Gift Card,0.0
O0062055,C028780,2025-03-18,Online,,Completed,Credit Card,11.69
O0062060,C029384,2025-03-18,Store,S005,Returned,Debit Card,0.0
O0062061,C002765,2025-03-18,Pickup,S008,Completed,Digital Wallet,0.0
O0062065,C013131,2025-03-19,Pickup,S012,Completed,Debit Card,0.0
O0062066,C014065,2025-03-19,Store,S007,Completed,Credit Card,0.0
O0062077,C029985,2025-03-19,Online,,Completed,Credit Card,8.49
O0062084,C011506,2025-03-19,Store,S010,Completed,Digital Wallet,0.0
O0062085,C002930,2025-03-19,Online,,Completed,Credit Card,13.83
O0062089,C003048,2025-03-19,Online,,Completed,Credit Card,8.18
O0062094,C021286,2025-03-19,Store,S014,Completed,Credit Card,0.0
O0062115,C017688,2025-03-19,Store,S006,Completed,Debit Card,0.0
O0062117,C015429,2025-03-19,Online,,Completed,Credit Card,10.26
O0062119,C000533,2025-03-19,Online,,Completed,Digital Wallet,3.39
O0062121,C015412,2025-03-19,Online,,Completed,Digital Wallet,2.01
O0062126,C024103,2025-03-19,Online,,Completed,Debit Card,4.68
O0062135,C022915,2025-03-19,Online,,Completed,Digital Wallet,9.35
O0062136,C022035,2025-03-19,Pickup,S004,Completed,Credit Card,0.0
O0062146,C003001,2025-03-20,Online,,Completed,Credit Card,3.76
O0062163,C001054,2025-03-20,Store,S001,Returned,Credit Card,0.0
O0062167,C027069,2025-03-20,Pickup,S013,Completed,Credit Card,0.0
O0062197,C023596,2025-03-20,Online,,Completed,Credit Card,3.0
O0062206,C016557,2025-03-20,Online,,Completed,Credit Card,4.48
O0062214,C018295,2025-03-21,Store,S002,Completed,Debit Card,0.0
O0062217,C009876,2025-03-21,Store,S010,Completed,Credit Card,0.0
O0062232,C005861,2025-03-21,Online,,Completed,Credit Card,4.8
O0062288,C021372,2025-03-22,Online,,Completed,Gift Card,6.73
O0062291,C029774,2025-03-22,Online,,Completed,Credit Card,2.05
O0062298,C001303,2025-03-22,Online,,Completed,Digital Wallet,5.37
O0062301,C012849,2025-03-22,Store,S016,Completed,Credit Card,0.0
O0062310,C009310,2025-03-22,Online,,Completed,Digital Wallet,2.95
O0062313,C010084,2025-03-22,Online,,Completed,Digital Wallet,8.64
O0062317,C020279,2025-03-22,Online,,Returned,Debit Card,10.77
O0062318,C000402,2025-03-22,Pickup,S012,Completed,Debit Card,0.0
O0062319,C020269,2025-03-22,Pickup,S005,Completed,Credit Card,0.0
O0062326,C011678,2025-03-22,Store,S011,Completed,Credit Card,0.0
O0062358,C023708,2025-03-22,Online,,Completed,Debit Card,3.07
O0062368,C012125,2025-03-23,Store,S015,Completed,Credit Card,0.0
O0062371,C001816,2025-03-23,Store,S015,Completed,Debit Card,0.0
O0062390,C014001,2025-03-23,Store,S007,Completed,Credit Card,0.0
O0062394,C027812,2025-03-23,Pickup,S006,Completed,Credit Card,0.0
O0062406,C018427,2025-03-23,Online,,Completed,Credit Card,12.25
O0062410,C025906,2025-03-23,Store,S002,Completed,Credit Card,0.0
O0062424,C016416,2025-03-23,Online,,Completed,Digital Wallet,14.22
O0062427,C010508,2025-03-23,Store,S006,Completed,Digital Wallet,0.0
O0062428,C006217,2025-03-23,Online,,Completed,Credit Card,5.41
O0062435,C010950,2025-03-23,Store,S006,Completed,Debit Card,0.0
O0062446,C025496,2025-03-23,Pickup,S008,Completed,Gift Card,0.0
O0062455,C009478,2025-03-23,Store,S003,Completed,Debit Card,0.0
O0062456,C025289,2025-03-23,Store,S007,Completed,Credit Card,0.0
O0062462,C019353,2025-03-24,Online,,Completed,Debit Card,0.97
O0062467,C014412,2025-03-24,Online,,Returned,Debit Card,12.94
O0062469,C004166,2025-03-24,Store,S001,Completed,Credit Card,0.0
O0062478,C002933,2025-03-24,Online,,Completed,Credit Card,2.9
O0062493,C002281,2025-03-24,Store,S003,Completed,Credit Card,0.0
O0062500,C005041,2025-03-24,Store,S003,Completed,Credit Card,0.0
O0062507,C026915,2025-03-24,Store,S014,Completed,Credit Card,0.0
O0062512,C007503,2025-03-24,Store,S009,Completed,Credit Card,0.0
O0062515,C006129,2025-03-24,Store,S012,Completed,Credit Card,0.0
O0062533,C007579,2025-03-25,Store,S002,Completed,Digital Wallet,0.0
O0062548,C000981,2025-03-25,Online,,Completed,Credit Card,11.11
O0062554,C007101,2025-03-25,Pickup,S011,Completed,Digital Wallet,0.0
O0062560,C029903,2025-03-25,Store,S002,Completed,Credit Card,0.0
O0062562,C018470,2025-03-25,Online,,Completed,Credit Card,5.53
O0062564,C006484,2025-03-25,Online,,Completed,Gift Card,4.69
O0062568,C017093,2025-03-25,Online,,Completed,Credit Card,7.45
O0062569,C005344,2025-03-25,Store,S016,Completed,Gift Card,0.0
O0062574,C003567,2025-03-25,Pickup,S006,Completed,Credit Card,0.0
O0062590,C008872,2025-03-25,Pickup,S014,Completed,Credit Card,0.0
O0062597,C025496,2025-03-25,Store,S006,Completed,Credit Card,0.0
O0062601,C001228,2025-03-25,Store,S012,Completed,Digital Wallet,0.0
O0062637,C010129,2025-03-26,Online,,Returned,Debit Card,2.17
O0062652,C004247,2025-03-26,Store,S005,Completed,Credit Card,0.0
O0062660,C023339,2025-03-26,Store,S010,Cancelled,Credit Card,0.0
O0062662,C009000,2025-03-26,Online,,Completed,Digital Wallet,16.26
O0062669,C024471,2025-03-26,Store,S015,Completed,Debit Card,0.0
O0062681,C022567,2025-03-27,Store,S003,Returned,Credit Card,0.0
O0062693,C001792,2025-03-27,Online,,Completed,Debit Card,5.78
O0062707,C011525,2025-03-27,Online,,Completed,Debit Card,7.81
O0062712,C022147,2025-03-27,Store,S014,Completed,Credit Card,0.0
O0062715,C004406,2025-03-27,Pickup,S015,Completed,Credit Card,0.0
O0062717,C018773,2025-03-27,Pickup,S007,Completed,Credit Card,0.0
O0062726,C022405,2025-03-27,Online,,Completed,Digital Wallet,4.42
O0062731,C002143,2025-03-27,Store,S007,Completed,Debit Card,0.0
O0062732,C023686,2025-03-27,Online,,Completed,Credit Card,9.6
O0062734,C012984,2025-03-27,Store,S011,Completed,Credit Card,0.0
O0062735,C001244,2025-03-27,Store,S002,Completed,Credit Card,0.0
O0062737,C020339,2025-03-27,Store,S009,Completed,Credit Card,0.0
O0062742,C007595,2025-03-27,Store,S006,Returned,Credit Card,0.0
O0062748,C001046,2025-03-28,Online,,Returned,Credit Card,0.98
O0062756,C020493,2025-03-28,Online,,Returned,Credit Card,0.81
O0062759,C027514,2025-03-28,Store,S016,Completed,Digital Wallet,0.0
O0062763,C003426,2025-03-28,Store,S005,Completed,Credit Card,0.0
O0062769,C020164,2025-03-28,Store,S009,Completed,Digital Wallet,0.0
O0062774,C010508,2025-03-28,Store,S007,Completed,Debit Card,0.0
O0062794,C008970,2025-03-28,Store,S007,Completed,Credit Card,0.0
O0062798,C008162,2025-03-28,Store,S003,Completed,Credit Card,0.0
O0062802,C012029,2025-03-28,Store,S014,Completed,Debit Card,0.0
O0062807,C001838,2025-03-28,Pickup,S004,Completed,Digital Wallet,0.0
O0062808,C010985,2025-03-28,Pickup,S004,Completed,Credit Card,0.0
O0062810,C008195,2025-03-28,Pickup,S004,Completed,Digital Wallet,0.0
O0062814,C006704,2025-03-28,Online,,Completed,Credit Card,5.97
O0062820,C005385,2025-03-29,Store,S016,Completed,Digital Wallet,0.0
O0062835,C017586,2025-03-29,Pickup,S004,Completed,Credit Card,0.0
O0062837,C002933,2025-03-29,Store,S003,Completed,Credit Card,0.0
O0062838,C019362,2025-03-29,Online,,Completed,Credit Card,6.59
O0062856,C001427,2025-03-29,Pickup,S015,Completed,Credit Card,0.0
O0062861,C028550,2025-03-29,Online,,Completed,Credit Card,1.29
O0062876,C013192,2025-03-29,Online,,Completed,Digital Wallet,5.94
O0062893,C006333,2025-03-29,Store,S010,Completed,Digital Wallet,0.0
O0062903,C011434,2025-03-29,Store,S015,Completed,Credit Card,0.0
O0062904,C009527,2025-03-29,Store,S006,Completed,Credit Card,0.0
O0062909,C026759,2025-03-30,Store,S014,Completed,Credit Card,0.0
O0062922,C010206,2025-03-30,Store,S015,Completed,Debit Card,0.0
O0062929,C006259,2025-03-30,Online,,Completed,Credit Card,12.5
O0062934,C021606,2025-03-30,Online,,Completed,Credit Card,12.96
O0062945,C024103,2025-03-30,Pickup,S003,Completed,Gift Card,0.0
O0062947,C027757,2025-03-30,Online,,Completed,Debit Card,5.64
O0062950,C026821,2025-03-30,Online,,Completed,Debit Card,5.82
O0062955,C001742,2025-03-30,Online,,Completed,Credit Card,5.22
O0062958,C025355,2025-03-30,Online,,Completed,Digital Wallet,5.39
O0062961,C019636,2025-03-30,Pickup,S016,Completed,Credit Card,0.0
O0062969,C025247,2025-03-30,Online,,Completed,Credit Card,1.86
O0062978,C023708,2025-03-30,Online,,Completed,Digital Wallet,7.16
O0062996,C010599,2025-03-31,Online,,Completed,Digital Wallet,0.67
O0063000,C023693,2025-03-31,Online,,Completed,Debit Card,9.12
O0063018,C011375,2025-03-31,Store,S010,Completed,Credit Card,0.0
O0063025,C021513,2025-03-31,Online,,Completed,Credit Card,16.17
O0063029,C019678,2025-03-31,Store,S003,Completed,Digital Wallet,0.0
O0063030,C013493,2025-03-31,Online,,Cancelled,Credit Card,5.79
O0063036,C007478,2025-03-31,Online,,Completed,Digital Wallet,9.09
O0063038,C018529,2025-03-31,Online,,Completed,Debit Card,7.59
O0063044,C006917,2025-03-31,Online,,Completed,Credit Card,1.06
O0063067,C015519,2025-03-31,Pickup,S013,Cancelled,Credit Card,0.0
O0063068,C007501,2025-03-31,Online,,Completed,Credit Card,10.55
O0063071,C029678,2025-03-31,Online,,Completed,Credit Card,5.39
O0063079,C015462,2025-04-01,Online,,CANCELLED,Debit Card,4.62
O0063081,C012355,2025-04-01,Online,,Completed,Credit Card,5.56
O0063089,C021346,2025-04-01,Pickup,S014,Completed,Credit Card,0.0
O0063091,C023234,2025-04-01,Online,,Completed,Credit Card,4.79
O0063095,C014215,2025-04-01,Store,S002,Completed,Debit Card,0.0
O0063115,C022405,2025-04-01,Store,S013,Completed,Credit Card,0.0
O0063126,C020285,2025-04-01,Online,,Completed,Digital Wallet,10.85
O0063128,C028100,2025-04-01,Online,,Completed,Digital Wallet,3.98
O0063140,C022706,2025-04-01,Store,S009,Cancelled,Credit Card,0.0
O0063175,C010959,2025-04-02,Store,S003,Returned,Digital Wallet,0.0
O0063187,C014460,2025-04-02,Pickup,S013,Completed,Credit Card,0.0
O0063190,C022124,2025-04-02,Online,,Completed,Credit Card,2.85
O0063195,C002908,2025-04-02,Store,S011,Completed,Credit Card,0.0
O0063196,C026624,2025-04-02,Online,,Completed,Credit Card,1.97
O0063199,C023598,2025-04-02,Store,S015,Completed,Digital Wallet,0.0
O0063209,C016811,2025-04-02,Online,,Completed,Digital Wallet,0.93
O0063210,C019187,2025-04-02,Pickup,S007,Returned,Credit Card,0.0
O0063224,C019081,2025-04-03,Store,S016,Completed,Debit Card,0.0
O0063237,C003906,2025-04-03,Store,S011,Completed,Digital Wallet,0.0
O0063247,C028686,2025-04-03,Online,,Cancelled,Credit Card,7.41
O0063253,C016198,2025-04-03,Online,,Completed,Debit Card,0.41
O0063255,C025954,2025-04-03,Store,S011,Cancelled,Digital Wallet,0.0
O0063262,C023745,2025-04-03,Store,S015,Completed,Credit Card,0.0
O0063267,C021740,2025-04-03,Pickup,S010,Completed,Credit Card,0.0
O0063279,C009227,2025-04-03,Pickup,S008,Completed,Digital Wallet,0.0
O0063281,C009007,2025-04-03,Online,,Completed,Debit Card,5.47
O0063283,C008677,2025-04-03,Pickup,S003,Completed,Credit Card,0.0
O0063293,C020392,2025-04-03,Online,,Completed,Credit Card,8.45
O0063307,C005844,2025-04-04,Pickup,S001,Returned,Credit Card,0.0
O0063310,C019833,2025-04-04,Online,,Completed,Debit Card,6.6
O0063315,C008517,2025-04-04,Online,,Completed,Credit Card,3.73
O0063321,C004521,2025-04-04,Online,,Completed,Credit Card,4.07
O0063327,C006523,2025-04-04,Store,S005,Completed,Credit Card,0.0
O0063334,C012634,2025-04-04,Pickup,S010,Completed,Digital Wallet,0.0
O0063335,C029916,2025-04-04,Online,,Returned,Digital Wallet,5.5
O0063336,C013677,2025-04-04,Store,S007,Completed,Credit Card,0.0
O0063340,C023870,2025-04-04,Pickup,S013,Completed,Credit Card,0.0
O0063346,C006272,2025-04-04,Store,S011,Completed,Debit Card,0.0
O0063366,C011772,2025-04-04,Online,,Completed,Debit Card,2.46
O0063370,C020792,2025-04-04,Online,,Completed,Credit Card,10.49
O0063384,C003875,2025-04-04,Online,,Cancelled,Digital Wallet,5.34
O0063385,C011451,2025-04-04,Store,S004,Completed,Debit Card,0.0
O0063391,C026670,2025-04-05,Store,S003,Completed,Digital Wallet,0.0
O0063398,C024849,2025-04-05,Store,S004,Completed,Gift Card,0.0
O0063400,C027449,2025-04-05,Store,S007,Completed,Debit Card,0.0
O0063402,C019961,2025-04-05,Online,,Returned,Credit Card,3.45
O0063404,C021922,2025-04-05,Online,,Completed,Credit Card,2.73
O0063406,C020352,2025-04-05,Pickup,S015,Completed,Credit Card,0.0
O0063410,C020185,2025-04-05,Online,,Completed,Credit Card,4.2
O0063411,C006920,2025-04-05,Store,S002,Completed,Debit Card,0.0
O0063414,C004480,2025-04-05,Store,S003,Completed,Credit Card,0.0
O0063424,C001599,2025-04-05,Online,,Completed,Credit Card,5.56
O0063427,C024014,2025-04-05,Pickup,S009,Completed,Digital Wallet,0.0
O0063432,C010190,2025-04-05,Online,,Completed,Credit Card,3.52
O0063441,C022297,2025-04-05,Online,,Completed,Debit Card,3.36
O0063443,C005473,2025-04-05,Online,,Completed,Credit Card,3.98
O0063445,C026730,2025-04-05,Store,S003,Returned,Credit Card,0.0
O0063450,C007389,2025-04-05,Store,S015,Completed,Debit Card,0.0
O0063455,C028213,2025-04-05,Store,S003,Returned,Debit Card,0.0
O0063465,C008841,2025-04-05,Online,,Cancelled,Credit Card,3.52
O0063480,C016218,2025-04-06,Online,,Completed,Credit Card,2.0
O0063482,C019567,2025-04-06,Store,S016,Completed,Debit Card,0.0
O0063492,C003579,2025-04-06,Online,,Completed,Gift Card,2.89
O0063495,C017542,2025-04-06,Store,S016,Returned,Credit Card,0.0
O0063497,C012740,2025-04-06,Online,,Completed,Credit Card,3.85
O0063498,C019536,2025-04-06,Pickup,S002,Cancelled,Digital Wallet,0.0
O0063518,C006905,2025-04-06,Online,,Completed,Digital Wallet,5.87
O0063520,C001805,2025-04-06,Online,,Completed,Credit Card,4.68
O0063521,C002650,2025-04-06,Online,,Completed,Debit Card,24.88
O0063534,C020778,2025-04-06,Store,S006,Completed,Digital Wallet,0.0
O0063540,C016636,2025-04-06,Store,S009,Completed,Credit Card,0.0
O0063542,C004743,2025-04-06,Store,S016,Completed,Credit Card,0.0
O0063548,C007256,2025-04-06,Online,,Completed,Credit Card,10.27
O0063562,C006897,2025-04-06,Online,,Completed,Digital Wallet,7.76
O0063578,C004739,2025-04-07,Pickup,S009,Completed,Credit Card,0.0
O0063580,C029029,2025-04-07,Online,,Completed,Digital Wallet,11.9
O0063585,C017547,2025-04-07,Online,,Completed,Credit Card,6.57
O0063588,C025366,2025-04-07,Online,,Returned,Digital Wallet,1.77
O0063590,C004904,2025-04-07,Store,S007,Completed,Credit Card,0.0
O0063592,C007108,2025-04-07,Online,,Completed,Credit Card,5.64
O0063593,C023190,2025-04-07,Online,,Completed,Debit Card,11.71
O0063605,C002347,2025-04-07,Pickup,S001,Completed,Credit Card,0.0
O0063607,C000928,2025-04-07,Store,S003,Completed,Digital Wallet,0.0
O0063614,C014836,2025-04-07,Store,S016,Completed,Digital Wallet,0.0
O0063622,C012793,2025-04-07,Store,S003,Completed,Credit Card,0.0
O0063624,C008674,2025-04-07,Store,S004,Completed,Debit Card,0.0
O0063625,C015023,2025-04-07,Online,,Completed,Credit Card,9.01
O0063635,C005655,2025-04-07,Online,,Completed,Digital Wallet,12.08
O0063646,C020313,2025-04-08,Online,,Completed,Debit Card,0.7
O0063652,C020131,2025-04-08,Online,,Completed,Digital Wallet,2.64
O0063665,C029906,2025-04-08,Online,,Completed,Debit Card,1.71
O0063678,C003844,2025-04-08,Store,S007,Completed,Credit Card,0.0
O0063679,C010230,2025-04-08,Online,,Completed,Debit Card,14.12
O0063681,C009699,2025-04-08,Store,S008,Completed,Digital Wallet,0.0
O0063682,C026702,2025-04-08,Online,,Completed,Credit Card,7.89
O0063687,C016234,2025-04-08,Pickup,S015,Returned,Credit Card,0.0
O0063688,C019368,2025-04-08,Store,S009,Completed,Credit Card,0.0
O0063690,C000742,2025-04-08,Pickup,S010,Completed,Credit Card,0.0
O0063693,C011652,2025-04-08,Store,S011,Cancelled,Debit Card,0.0
O0063694,C023350,2025-04-08,Online,,Returned,Debit Card,8.21
O0063696,C011652,2025-04-08,Store,S011,Completed,Digital Wallet,0.0
O0063698,C025338,2025-04-08,Online,,Completed,Credit Card,3.04
O0063707,C001378,2025-04-08,Online,,Completed,Digital Wallet,13.7
O0063716,C004485,2025-04-08,Online,,Completed,Credit Card,12.38
O0063736,C005861,2025-04-09,Online,,Completed,Credit Card,5.63
O0063744,C009193,2025-04-09,Online,,Completed,Debit Card,10.59
O0063753,C019162,2025-04-09,Online,,Completed,Credit Card,7.08
O0063776,C027720,2025-04-09,Online,,Completed,Debit Card,7.12
O0063779,C009193,2025-04-09,Store,S010,Completed,Debit Card,0.0
O0063784,C001643,2025-04-09,Online,,Completed,Credit Card,7.22
O0063787,C012837,2025-04-09,Online,,Completed,Debit Card,8.86
O0063790,C025234,2025-04-09,Online,,Returned,Debit Card,14.75
O0063792,C017288,2025-04-09,Store,S007,Completed,Credit Card,0.0
O0063836,C004105,2025-04-10,Store,S007,Completed,Credit Card,0.0
O0063860,C023010,2025-04-10,Online,,Completed,Digital Wallet,3.43
O0063872,C001180,2025-04-10,Online,,Completed,Credit Card,26.53
O0063875,C004342,2025-04-10,Pickup,S007,Completed,Debit Card,0.0
O0063890,C024667,2025-04-11,Store,S015,Completed,Credit Card,0.0
O0063898,C017960,2025-04-11,Store,S006,Completed,Credit Card,0.0
O0063902,C001472,2025-04-11,Store,S004,Completed,Debit Card,0.0
O0063915,C005139,2025-04-11,Online,,Completed,Debit Card,6.32
O0063916,C009170,2025-04-11,Store,S003,Completed,Debit Card,0.0
O0063930,C010528,2025-04-11,Online,,Completed,Credit Card,16.13
O0063939,C029833,2025-04-11,Store,S008,Completed,Credit Card,0.0
O0063948,C018906,2025-04-11,Pickup,S005,Completed,Digital Wallet,0.0
O0063962,C017891,2025-04-11,Online,,Completed,Debit Card,4.9
O0063970,C027021,2025-04-12,Online,,Completed,Credit Card,18.56
O0063979,C001819,2025-04-12,Online,,Completed,Credit Card,5.46
O0063993,C029603,2025-04-12,Online,,Completed,Debit Card,19.31
O0063995,C017958,2025-04-12,Online,,Completed,Credit Card,0.42
O0063996,C017409,2025-04-12,Store,S004,Completed,Credit Card,0.0
O0063997,C002919,2025-04-12,Online,,Completed,Digital Wallet,4.92
O0064014,C020713,2025-04-12,Online,,Cancelled,Digital Wallet,4.7
O0064017,C001476,2025-04-12,Store,S016,Completed,Debit Card,0.0
O0064025,C005599,2025-04-12,Online,,Completed,Debit Card,8.41
O0064029,C029340,2025-04-12,Online,,Completed,Credit Card,1.94
O0064043,C011789,2025-04-12,Online,,Completed,Debit Card,3.21
O0064050,C026876,2025-04-12,Online,,Completed,Credit Card,10.14
O0064055,C009972,2025-04-12,Store,S005,Completed,Credit Card,0.0
O0064059,C011713,2025-04-12,Online,,Completed,Credit Card,4.09
O0064064,C009607,2025-04-13,Online,,Completed,Digital Wallet,15.05
O0064078,C004257,2025-04-13,Store,S014,Completed,Debit Card,0.0
O0064080,C002719,2025-04-13,Online,,Returned,Digital Wallet,8.62
O0064083,C003065,2025-04-13,Online,,Completed,Credit Card,3.5
O0064091,C024419,2025-04-13,Online,,Completed,Credit Card,3.11
O0064107,C017551,2025-04-13,Online,,Completed,Digital Wallet,3.98
O0064124,C009683,2025-04-13,Store,S005,Completed,Gift Card,0.0
O0064128,C020553,2025-04-13,Store,S011,Completed,Gift Card,0.0
O0064131,C014768,2025-04-13,Online,,Completed,Digital Wallet,8.4
O0064154,C025168,2025-04-14,Pickup,S008,Completed,Digital Wallet,0.0
O0064156,C003271,2025-04-14,Store,S001,Completed,Debit Card,0.0
O0064163,C025969,2025-04-14,Store,S012,Completed,Credit Card,0.0
O0064164,C004580,2025-04-14,Store,S003,Completed,Digital Wallet,0.0
O0064174,C019083,2025-04-14,Store,S007,Completed,Credit Card,0.0
O0064178,C012125,2025-04-14,Online,,Completed,Debit Card,4.66
O0064186,C024869,2025-04-14,Online,,Returned,Digital Wallet,7.91
O0064188,C010841,2025-04-14,Store,S006,Completed,Credit Card,0.0
O0064214,C002905,2025-04-14,Online,,Completed,Credit Card,1.43
O0064218,C011316,2025-04-14,Online,,Completed,Credit Card,4.48
O0064222,C021334,2025-04-14,Pickup,S008,Completed,Credit Card,0.0
O0064234,C003185,2025-04-14,Store,S016,Completed,Debit Card,0.0
O0064240,C027572,2025-04-15,Store,S013,Completed,Credit Card,0.0
O0064247,C012463,2025-04-15,Online,,Completed,Credit Card,8.74
O0064254,C021045,2025-04-15,Online,,Completed,Credit Card,9.02
O0064257,C014170,2025-04-15,Store,S015,Completed,Digital Wallet,0.0
O0064275,C017674,2025-04-15,Online,,Completed,Credit Card,1.31
O0064284,C029775,2025-04-15,Online,,Completed,Credit Card,3.44
O0064285,C025906,2025-04-15,Store,S002,Completed,Credit Card,0.0
O0064288,C024938,2025-04-15,Online,,Completed,Debit Card,4.14
O0064295,C019536,2025-04-15,Store,S002,Completed,Credit Card,0.0
O0064300,C021789,2025-04-15,Store,S004,Completed,Debit Card,0.0
O0064301,C011683,2025-04-15,Online,,Completed,Digital Wallet,2.25
O0064303,C005035,2025-04-15,Online,,Completed,Credit Card,6.51
O0064305,C028780,2025-04-15,Pickup,S008,Returned,Credit Card,0.0
O0064310,C002056,2025-04-15,Store,S008,Completed,Credit Card,0.0
O0064311,C017336,2025-04-15,Store,S001,Completed,Credit Card,0.0
O0064316,C005983,2025-04-15,Store,S003,Completed,Credit Card,0.0
O0064327,C000874,2025-04-16,Online,,Returned,Debit Card,7.61
O0064333,C021097,2025-04-16,Online,,Completed,Digital Wallet,3.15
O0064347,C011503,2025-04-16,Store,S012,Completed,Debit Card,0.0
O0064371,C023335,2025-04-16,Store,S005,Completed,Debit Card,0.0
O0064373,C013582,2025-04-16,Store,S013,Completed,Digital Wallet,0.0
O0064378,C024335,2025-04-16,Online,,Completed,Credit Card,1.06
O0064379,C011861,2025-04-16,Pickup,S015,Completed,Digital Wallet,0.0
O0064387,C001415,2025-04-16,Store,S008,Completed,Debit Card,0.0
O0064394,C029551,2025-04-17,Store,S006,Completed,Credit Card,0.0
O0064395,C024338,2025-04-17,Store,S001,Completed,Credit Card,0.0
O0064409,C012164,2025-04-17,Pickup,S002,Completed,Debit Card,0.0
O0064416,C022201,2025-04-17,Store,S005,Completed,Debit Card,0.0
O0064426,C011258,2025-04-17,Online,,Returned,Digital Wallet,12.13
O0064458,C017645,2025-04-17,Store,S013,Completed,Digital Wallet,0.0
O0064460,C009713,2025-04-17,Store,S015,Completed,Digital Wallet,0.0
O0064464,C007554,2025-04-17,Store,S006,Completed,Gift Card,0.0
O0064471,C022094,2025-04-18,Online,,Returned,Credit Card,9.99
O0064488,C007210,2025-04-18,Online,,Completed,Credit Card,3.33
O0064490,C023163,2025-04-18,Online,,Completed,Debit Card,8.18
O0064492,C004916,2025-04-18,Online,,Completed,Digital Wallet,5.05
O0064494,C025265,2025-04-18,Online,,Completed,Credit Card,5.43
O0064499,C005349,2025-04-18,Online,,Completed,Credit Card,7.25
O0064534,C013686,2025-04-18,Store,S010,Completed,Credit Card,0.0
O0064548,C027514,2025-04-18,Online,,Completed,Debit Card,3.16
O0064550,C029769,2025-04-18,Store,S005,Completed,Gift Card,0.0
O0064560,C008352,2025-04-19,Online,,Completed,Credit Card,1.27
O0064572,C014571,2025-04-19,Store,S010,Completed,Digital Wallet,0.0
O0064574,C026502,2025-04-19,Online,,Returned,Digital Wallet,7.71
O0064583,C011964,2025-04-19,Online,,Completed,Credit Card,14.8
O0064584,C006152,2025-04-19,Online,,Completed,Debit Card,3.81
O0064588,C022742,2025-04-19,Online,,Completed,Debit Card,4.94
O0064596,C006903,2025-04-19,Online,,Completed,Digital Wallet,6.5
O0064602,C026639,2025-04-19,Online,,Completed,Credit Card,14.51
O0064605,C020236,2025-04-19,Store,S010,Completed,Debit Card,0.0
O0064606,C007030,2025-04-19,Store,S001,Returned,Credit Card,0.0
O0064609,C004345,2025-04-19,Online,,Returned,Credit Card,5.78
O0064644,C013677,2025-04-19,Store,S005,Completed,Credit Card,0.0
O0064651,C025240,2025-04-19,Store,S001,Completed,Credit Card,0.0
O0064672,C024358,2025-04-20,Store,S012,Completed,Gift Card,0.0
O0064677,C022363,2025-04-20,Online,,Completed,Digital Wallet,9.16
O0064685,C022405,2025-04-20,Online,,Completed,Digital Wallet,1.83
O0064689,C015845,2025-04-20,Store,S001,Returned,Credit Card,0.0
O0064690,C013863,2025-04-20,Online,,Returned,Digital Wallet,9.55
O0064711,C001378,2025-04-20,Online,,Completed,Debit Card,6.89
O0064714,C015786,2025-04-20,Pickup,S012,Completed,Credit Card,0.0
O0064717,C000791,2025-04-20,Online,,Completed,Credit Card,5.87
O0064731,C011847,2025-04-20,Store,S007,Completed,Debit Card,0.0
O0064732,C008630,2025-04-20,Online,,Completed,Debit Card,4.37
